HeartRate,SkinTemp,GSR,Steps,Glucose
84.96714153011233,33.42934483241794,0.4608358511808449,5908.386339974422,98.0894538530365
78.61735698828815,33.67294143164188,0.610093746556934,3893.4016109868494,98.7299592397869
86.47688538100692,34.29966149181033,0.7007865549577275,6043.527104126792,101.20958668665601
95.23029856408026,34.26456246244188,0.7070470890647113,6626.765430565942,103.74717679399254
77.65846625276664,31.34679675845149,0.6324901792781135,5496.121883868441,100.76237683769094
77.6586304305082,31.874609952101853,0.7934274898521247,7252.1549750696795,101.55875994255467
95.79212815507391,33.61804232065039,0.5398569355926108,4071.452961075712,104.8376073034642
87.67434729152909,33.61654314109465,0.678643077246806,3506.4143560262996,104.23262277221599
75.30525614065049,33.618057223567256,0.7180443447567848,2865.5357013148655,102.44612394030366
85.42560043585965,37.623277788785664,0.7771658251088123,6795.2531737870195,95.58877951733508
75.36582307187538,33.6850686128318,0.8067422317133335,5785.2387876248695,99.7814605119829
75.34270246429743,34.36267876821672,0.5313036862243196,4933.298394907454,93.84610710469866
82.41962271566034,34.14480211619184,0.4698828743896566,5335.962351583785,97.25931893253946
60.86719755342202,33.78166950156696,0.8916515232847764,3649.413143241948,98.05454686798353
62.75082167486967,32.62167690643159,0.7498471017969387,7934.902375540192,94.2616975101677
74.37712470759027,33.91076306459192,0.587727019516517,5155.065418370273,93.99861988507132
69.87168879665576,32.07260974255492,0.9326727963283784,5131.273753525871,103.62899334374089
83.14247332595274,32.71581767191199,0.7173511951439288,5870.91994867843,103.54899757233669
70.91975924478788,32.417563742605076,0.8768945776095739,5577.211078084056,101.78452254739038
65.87696298664709,33.09824896726359,0.7101277722115164,5268.660829134958,96.70278673392417
94.65648768921554,35.77759028000821,1.009112188732298,4051.4306534656257,109.80973432675385
77.74223699513465,30.759281768889903,0.9633011263664806,5565.762028563195,110.067580083671
80.67528204687923,33.82351222844942,0.662655377728139,7258.429395770041,99.82842075848956
65.75251813786544,31.064740954572418,0.8457356426431533,6614.5040553859735,99.64126606032498
74.55617275474818,32.43368176105268,0.7968063924377721,6911.823951967276,99.75074783570764
81.10922589709867,34.30674071636084,0.9052947336298522,4386.541188282577,106.15631724573038
68.49006422577698,33.07713602291456,0.5552614809129843,3812.4742156897028,96.65264920423965
83.75698018345672,31.706706266484833,0.8029077189997659,4849.055695880422,106.62897133061706
73.99361310081196,32.14163554888804,0.8587636730274382,5066.869894746434,103.0732086656992
77.08306250206724,33.81551729872161,0.4361890770365328,6313.029822165138,92.23891616244948
73.98293387770603,32.123560041939434,0.5225112231001336,2969.042444342217,97.54456499479944
98.52278184508938,33.25975030749837,0.3941151733359849,6835.460383352736,99.64767841367096
79.86502775262066,33.05468620788458,0.6595889748333162,4810.390521705212,99.74122999743044
69.422890710441,32.21807958287302,0.8076313383693943,4487.742716063096,100.33912339608753
88.22544912103189,35.57273290719039,0.9253535578144041,3785.474749687799,106.61799180684066
67.79156350028978,33.76070282678161,0.7111142170629662,3014.171993761077,97.91789823997827
82.08863595004756,30.569828896010872,0.9442923318356937,5987.804700754297,111.42925346477637
60.403298761202244,33.223745177723316,0.49298478126776624,5087.9815606260845,88.09906176188638
66.71813951101569,32.20585624227793,0.4444926340967268,3452.0469203107355,94.80059960108976
81.96861235869123,34.022920001755466,0.6916678451655072,3445.9054735236605,101.92652752640427
87.3846657999541,32.04897511388076,0.757609817340896,4597.058360851846,107.38607792547414
81.7136828118997,32.862316270239724,0.695095787785886,7002.825830347271,100.96590813693734
78.8435171761176,33.60598473477655,0.3898836849940185,4688.490378363675,93.11489106823662
76.98896304410711,34.03890623300415,0.6866319940730817,3196.2284562582727,100.65604703952404
65.21478009632573,31.55964431153307,0.504329574924272,4705.108323096867,94.29438095483232
72.80155791605291,32.59859851699086,0.8004508823245057,4672.731716302796,102.05146258513034
75.39361229040213,32.430065626606854,0.7549897369145272,1763.736028470114,105.13757382997882
90.57122226218915,32.216004920911544,0.5590180320508966,4934.846160178626,106.60529614425855
83.43618289568461,35.118545088337314,0.6229199623994959,4722.878563749587,97.79443622575688
62.36959844637266,33.48597805315315,0.5411179717166572,5835.447637776102,89.17478714037458
83.24083969394795,31.486939254797946,0.6905981354090241,7218.747313934415,102.03600186320357
76.14917719583684,34.10143433646573,0.8432713480751857,6351.878035457309,99.26559118052229
73.23077999694041,35.54658743641516,0.5521410930496684,4677.333571334203,91.70053200650608
86.11676288840867,34.238958312661374,0.7756069773276766,3672.1689095099955,106.11725485452249
90.30999522495951,31.176756040855185,0.6204613572441339,8088.031763899833,105.10056365767373
89.31280119116198,32.418919112560495,0.5810690751606483,5071.062120817386,103.07631489627016
71.60782476777362,34.52029337902395,0.6839454460068163,5016.715150295536,94.69252803531009
76.90787624148786,32.150796641257465,0.5447136516370938,4971.049895467996,98.93159422836924
83.31263431403563,33.532583313775476,0.6169526041979226,5237.7017129214255,99.5753060817071
89.75545127122359,33.9295608641152,0.5203183161116727,4826.767505691269,101.22036984661433
75.2082576215471,31.8876834341063,0.9947087699374584,4311.605591743716,108.03727072531615
78.14341023336183,32.92856957272584,0.7052895327957592,4343.76927051153,100.1107870046624
68.93665025993971,29.110479191917115,0.5950411738011121,4960.696075740802,102.39657391771172
68.0379337591933,31.77073483039885,0.7320969866101332,4347.890274639482,101.64899838873775
88.12525822394198,32.69691821832821,0.6831507925463755,4144.585060787403,105.1103680617402
93.56240028570824,31.50266018164218,0.6668545600700165,5127.716273230276,107.9926432100541
79.27989878419666,34.95889356471796,0.7921250050065137,4694.027339094973,100.70795731836192
90.03532897892023,31.283830346447242,0.8136261565070957,6804.791586299227,108.89057440572694
83.61636025047635,32.47194661596362,0.6204248278584208,1818.8362299283858,105.98682877615798
73.54880245394875,33.15688869274331,0.6136272639032979,6309.808222306954,97.65712953698988
83.61395605508415,34.72952794687934,0.6587422454272533,6495.302230997155,97.85388595176852
95.38036566465969,31.276965418584673,0.3547118252896622,2511.9317211102207,105.02070567813143
79.64173960890048,34.39579650258595,0.4727213406702171,4588.774887103582,93.7493337879675
95.64643655814007,33.0122796732235,0.9050311401166786,4554.27096080505,111.55557691500738
53.80254895910255,31.82218961874246,0.9467451570251925,3310.9859663386146,99.37852535681877
88.21902504375224,33.55452416911592,0.6626445940665432,4066.6199748909494,105.93665353378472
80.87047068238171,33.23887163468817,0.7864835444583649,3667.3089854410055,104.03463142561056
77.00992649534132,32.279739747409444,0.7466875231815304,7102.724532108347,100.43917486018353
80.91760776535503,33.08376250198802,1.1618321212682856,6122.814071776953,109.838804810676
60.124310853991076,32.53762368376589,0.8679362367151865,6525.86611399299,97.26454070970642
77.80328112162488,33.136220814301495,0.680812361277885,5866.006476851882,101.69415440177715
83.57112571511746,33.79455680942526,0.5566689339099361,3645.137874539325,99.69398710264818
94.77894044741517,34.90322017937442,0.4590330519613641,4370.5756804642715,99.87739182614922
74.81729781726352,31.51462140140778,0.7305195453800835,5587.249473473502,102.72228933599098
71.91506397106812,35.55964004958752,0.5865473882073544,3533.4466293296655,94.30595813848971
74.98242956415463,30.657494640573,0.48666194356034886,5855.598116206866,99.7310779455385
89.15402117702074,32.8178578859573,0.603014067363621,4711.609522210238,104.36742165226049
83.28751109659684,33.705980647781494,0.5377677994578407,4550.215030940483,98.60188233439577
74.70239796232961,33.33719024128204,0.9530712452608847,5853.15196184419,103.6741015970746
85.13267433113356,32.25276057621529,0.8322459635424175,5533.115973783248,107.8944357457785
80.9707754934804,32.75025329957127,0.6988041038025073,4566.840601017104,103.49265390426567
89.68644990532889,32.4083988784094,0.9219916208335038,6391.195764037097,109.81789232825773
72.97946906122648,32.292762291666946,0.7116052461471427,3702.724006880123,102.34869979264207
76.72337853402232,34.019522516425226,0.5708073698007604,5739.122728333116,96.50638789709885
76.07891846867842,33.428418583158056,0.9284686115904486,5711.72150956206,104.52874922601872
65.36485051867882,32.16850848568721,0.7808365065526988,4628.544272823212,99.53007322476111
82.96120277064576,34.0795198505199,0.5444130768510315,5391.3596266905415,97.39498516249168
82.6105527217989,33.368759425051934,0.6714491982874587,3498.6637083376363,103.06811589498652
80.05113456642461,33.97543454260675,0.5686572619922864,6108.832423048281,97.52812379596553
77.65412866624852,33.75555461030834,0.4925800403553495,4778.117436268413,94.68486725088825
65.84629257949585,32.005205986893515,0.8389266321297462,4372.7323753771525,101.10518162754875
75.79354677234642,32.327782751763635,0.9864124960705195,6258.811071004267,104.90184461937187
76.57285483473231,33.89675232614791,0.49021486392712876,4154.787571348689,95.46226797479976
71.9772273077838,33.73244431852016,0.7844453855035856,3309.8464443637286,101.84973757364855
78.3871428833399,32.97491808724302,0.6024036146317259,3132.044991771316,100.99960639135455
84.04050856814538,33.14079285997054,0.6269311924352956,5727.211941614767,100.76286259254964
98.8618590121053,34.53319787494611,0.6111409113641696,3463.4847770044603,105.14442410172197
81.74577812831839,32.29011433339701,0.5704013845480276,7105.753018381238,99.31166798983838
82.57550390722764,33.65651685740404,0.707278244191724,2501.6847105395336,104.83479063122101
79.25554084233833,32.757368817079325,0.5753574825383443,7035.747641948046,99.20081984344066
60.812287847009586,32.73878255612733,0.7405685238669758,5253.2209606431425,94.46711258635621
79.73486124550783,34.318532222384626,0.6924642835826295,4883.944265755529,99.60063789818719
80.60230209941027,33.990499618785634,0.6641577929700385,4346.09709582926,100.44161385886792
104.63242112485287,33.97621156320076,0.5638654506937603,5478.963337222485,108.2644500615562
78.07639035218878,34.566574568585196,0.6134843004147501,4954.838357090182,96.60024640681559
83.01547342333612,33.02520460995931,0.8133086838738633,6323.962258419826,103.88961539922326
79.65288230294756,33.81834356555396,0.775137578143657,5137.0731783944475,102.10721246704333
68.31321962380468,32.627679892087855,0.5533667132802174,5180.362113754253,94.45734928639655
91.4282281451502,33.388999622986134,0.7148998458143838,4563.665345343373,105.77568977997466
87.51933032686775,32.843828334758776,0.8127080685057683,4931.665251534719,107.25857574008789
87.91031947043047,33.11639515799126,0.4495892078317942,5369.362122670471,100.18558883501048
70.9061254520526,33.714188430524295,0.7815040288569902,2947.797928812049,99.4469348839513
94.02794310936099,32.018135180119835,0.6006064361581229,3382.1774934731443,108.34689537740084
65.98148937207719,35.510864730822554,0.7855898002889738,5891.916912827258,92.2460569306101
85.8685709380027,31.79277914220036,0.5855111265186225,5205.03852575353,104.35849029544431
101.90455625809979,31.54297366465472,0.42926768490032213,4779.219996376785,105.73030880310372
70.09463674869312,34.38973304820008,0.45586863431752556,5022.120719678472,89.98958524657758
